0.268020
0.321220
0.500000
0.507345
-0.041051
-0.154534
0.507345
0.268020
0.534874
0.642759
0.337702
0.615526
0.268020
0.369079
0.642759
0.500000
0.500000
0.300835
0.476620
0.379184
